RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,Default
0.130158265,43,0,2628.0,0.0,4,0,1,0,0,0
0.112560709,26,0,0.310725552,3169.0,6,0,0,0,0,0
0.037622231,60,0,210.0,0.0,4,0,1,0,0,0
0.022477318,45,0,1437.0,0.0,8,0,1,0,2,1
0.617351287,32,0,0.75173233,5050.0,13,0,1,0,2,0
0.076417737,56,0,0.479122622,7567.0,13,0,3,0,2,0
0.271954674,50,0,1734.0,0.0,7,0,1,0,0,0
0.033864408,57,0,0.448063079,5833.0,13,0,2,0,0,0
0.135222114,30,1,0.165346772,4166.0,8,0,0,0,0,0
0.00202421,41,0,0.330946797,8100.0,6,0,2,0,2,0
0.571214393,43,0,0.401554404,2701.0,3,0,1,0,0,0
1.097180564,49,3,0.257828505,6833.0,9,2,0,0,3,1
0.087916119,72,0,0.13521458,1700.0,12,0,0,0,0,0
0.006466203,54,0,0.172676188,8541.0,6,0,1,0,1,0
0.761243753,36,0,0.089485086,6000.0,6,0,0,0,1,0
0.176827791,56,1,0.383160464,14750.0,20,0,2,0,2,0
0.9999999,41,0,0.173423014,5500.0,4,0,0,0,2,0
0.128402831,71,0,0.431691966,2700.0,18,0,1,0,0,0
0.0,46,0,1364.0,0.0,9,0,1,0,3,0
0.636934523,43,0,0.539370526,8800.0,5,0,2,0,3,0
0.9999999,38,1,0.475363009,4200.0,2,3,1,0,2,0
0.521747825,36,0,0.290536642,3465.0,5,0,0,0,2,0
0.732175743,35,0,1.211788212,1000.0,12,0,0,0,1,0
0.9999999,78,0,0.125461255,12465.0,2,0,2,0,0,0
0.037354475,46,1,0.00665336,10520.0,7,0,0,0,1,0
0.627712606,64,0,0.487323944,4969.0,8,0,2,0,0,0
0.9999999,56,0,0.016652789,1200.0,0,1,0,0,0,1
0.751636202,62,0,2641.0,0.0,11,0,1,0,0,0
0.035288396,59,0,0.725631769,830.0,17,0,0,0,0,0
0.673820618,45,0,0.458769758,5250.0,10,0,1,0,2,0
0.054731081,26,1,945.0,0.0,5,0,0,0,1,0
0.043273614,60,0,0.25809121,10875.0,12,0,1,0,1,0
0.241630277,59,0,2200.0,0.0,8,0,1,0,1,0
0.0,47,0,0.224177582,10000.0,5,0,1,0,2,0
0.059703931,62,0,718.0,0.0,10,0,0,0,0,0
0.279030147,33,0,0.596565019,2852.0,6,0,1,0,0,0
0.9999999,34,0,0.075591319,4100.0,1,0,0,0,1,0
0.253170997,54,0,0.393468118,4500.0,10,0,2,0,0,0
0.44876895,40,0,0.165166967,5000.0,8,0,0,0,0,0
0.9999999,53,0,0.250128403,7787.0,1,0,1,1,1,1
0.511816273,48,0,1619.0,0.0,8,0,1,0,0,0
0.18092044,38,0,0.595346301,5500.0,8,0,2,0,1,0
0.028482112,74,0,0.151987841,12500.0,10,0,1,0,0,0
0.851489188,40,1,0.443268665,1700.0,5,2,0,0,0,0
0.144243533,65,0,0.593555992,12724.0,9,0,3,0,0,0
0.176313743,37,0,0.068983269,3884.0,3,0,0,0,1,0
0.29609945,47,0,0.143599433,6350.0,4,0,0,0,4,0
0.851005275,62,0,0.40008726,4583.0,7,0,1,0,0,1
0.010851591,79,1,0.005387535,8166.0,16,0,0,0,0,0
0.03314955,26,0,1.341658342,1000.0,11,0,1,0,1,0
0.036083723,31,0,1948.0,0.0,12,0,1,0,0,0
0.192194427,46,1,0.611997144,4200.0,9,0,1,0,2,0
0.0,29,1,0.236909651,3895.0,5,0,0,0,0,0
0.038540061,42,0,26.0,0.0,3,0,0,0,0,0
0.686204699,48,1,0.614950022,2300.0,8,1,0,2,1,0
0.119792965,69,0,0.201042761,25700.0,16,0,2,0,0,0
0.805707937,46,0,0.248669569,6200.0,18,0,0,1,3,0
0.209508413,46,0,0.809814613,4584.0,9,0,1,0,0,0
0.0359964,36,0,0.037525908,9166.0,5,0,0,0,0,1
0.458393045,45,1,0.345661037,10301.0,4,0,1,0,3,0
0.38225696,48,0,0.410747761,4800.0,11,0,1,0,1,0
0.827725182,53,1,0.280543891,5000.0,5,1,0,1,0,1
0.263840425,59,1,1319.0,0.0,14,0,0,0,0,0
0.465127351,47,1,0.119847544,7083.0,6,3,0,0,0,0
0.9999999,37,0,0.0,10660.0,1,0,0,0,4,0
0.0,61,0,0.000141163,7083.0,7,0,0,1,1,0
0.701086594,44,0,0.1538042,3666.0,6,0,0,0,0,0
0.858180929,41,0,0.320922262,12837.0,7,0,2,0,3,0
0.343393987,30,0,1702.0,0.0,10,0,1,0,0,0
1.003999733,36,0,0.588888889,5399.0,6,0,2,0,2,0
0.220620588,55,0,0.419464008,10932.0,18,0,2,0,0,0
0.9999999,24,0,0.0,1100.0,0,0,0,0,0,1
0.066157587,61,0,0.140467822,8250.0,5,0,1,0,0,0
0.467810012,48,0,0.457134202,3300.0,8,0,1,0,0,1
0.603339666,67,1,0.033671519,6800.0,6,0,1,0,0,0
0.853229105,52,1,0.796456473,7167.0,21,0,3,0,0,0
0.024997727,50,0,0.207652753,6611.0,6,0,1,0,3,0
0.02346753,51,0,0.485540878,2800.0,7,0,1,0,0,0
0.252289853,38,0,0.655536691,5300.0,31,0,2,0,1,0
0.0,67,0,0.429329641,8666.0,5,0,1,0,0,0
0.847263192,31,0,0.204318273,2500.0,12,0,0,0,0,0
0.008319834,44,0,0.002649592,4528.0,4,0,0,0,0,0
0.483562674,27,0,0.179309425,7500.0,10,0,0,0,0,0
0.729740025,51,2,0.360662762,7000.0,13,0,0,0,1,0
0.9999999,31,0,49.0,0.0,2,2,0,0,0,0
0.245471687,41,2,0.519548045,10000.0,14,0,1,0,3,0
0.64706866,61,0,0.54276194,2700.0,9,0,2,0,0,0
0.086996244,58,1,0.006096074,4100.0,3,0,0,0,0,0
0.9999999,46,1,597.0,0.0,1,0,0,0,0,0
0.466823736,42,0,0.068900297,3700.0,3,0,0,1,0,0
0.04864256,60,0,0.415349887,3100.0,6,0,1,0,0,0
0.289769946,51,0,0.842370744,5550.0,25,0,1,0,2,0
0.618248371,39,0,0.086844736,7000.0,6,0,0,0,2,0
0.988005997,30,0,0.194386259,2386.0,4,0,0,0,1,0
0.571684711,32,0,0.077475789,3200.0,5,3,0,0,0,0
0.027491519,57,0,0.335115335,10100.0,11,0,3,0,3,0
0.15341156,27,0,0.107755662,5827.0,3,0,0,0,0,0
0.40648491,51,0,0.520321669,4600.0,13,0,1,0,2,0
0.354432278,44,0,0.239349272,11125.0,5,0,1,0,0,0
0.012210343,76,0,0.358526216,4233.0,11,0,2,0,0,0
2.78e-05,53,0,0.278459441,5867.0,6,0,1,0,3,0
0.014787117,80,0,15.0,0.0,4,0,0,0,0,0
0.006642344,45,0,0.000893805,17900.0,6,0,0,0,0,0
0.547093227,49,1,0.462174941,5075.0,9,0,1,0,2,0
0.531407105,39,0,0.724809261,3800.0,15,0,1,0,1,0
0.0,54,0,8.0,0.0,3,0,0,2,0,1
0.057423432,67,0,0.24910036,2500.0,6,0,0,0,0,0
0.140618979,68,0,0.497210167,3225.0,12,0,1,0,0,0
0.292192155,46,2,0.598870056,3716.0,13,0,1,0,2,0
0.015953601,62,0,0.261338476,14000.0,9,0,3,0,2,0
0.316377549,52,0,0.352077476,3200.0,9,0,1,0,0,0
0.0,67,0,0.362810418,1650.0,8,0,0,0,0,0
0.243756244,54,0,0.979246733,1300.0,14,0,0,1,0,0
0.191163014,64,0,0.397982933,11600.0,16,0,5,0,0,0
0.380411094,46,0,0.542351093,7000.0,8,0,1,0,4,0
0.937710356,42,0,2581.0,0.0,4,0,1,1,1,0
0.774537577,28,0,0.055577769,2500.0,1,0,0,0,0,0
0.951158191,75,1,2858.0,0.0,21,0,1,0,0,0
0.9999999,37,1,0.153668666,6500.0,7,3,0,0,1,0
0.229180546,22,0,10.0,0.0,2,0,0,0,0,0
0.317477953,45,2,0.069594035,7241.0,11,0,0,0,0,1
1.00819918,58,2,1612.0,0.0,5,0,1,0,1,0
0.4029253,35,0,1475.0,0.0,7,0,1,0,6,0
0.9999999,26,0,50.0,0.0,2,0,0,0,0,1
0.9999999,41,0,0.406351073,3400.0,5,1,1,0,3,0
0.0,77,0,0.0,0.0,3,0,0,0,0,0
0.9999999,31,0,0.351742275,1520.0,5,0,0,0,2,0
0.450280504,50,0,0.110540203,7200.0,6,0,0,0,0,0
0.0,30,0,0.225319639,4770.0,8,0,0,0,0,0
0.083269167,49,0,0.347732181,12500.0,9,0,1,0,4,0
0.208655492,64,0,0.293658403,7300.0,8,0,2,0,1,0
0.107912429,31,0,0.089986569,6700.0,7,0,0,0,0,0
0.054163431,58,0,0.416461382,6900.0,10,0,2,0,1,0
0.0,48,0,412.0,0.0,3,0,0,0,0,0
0.9999999,26,2,0.100257069,3500.0,2,0,0,0,0,0
0.189487744,43,0,313.0,0.0,10,0,0,0,0,0
0.119161938,59,0,813.0,0.0,5,0,1,0,2,0
0.136343183,74,0,81.0,0.0,1,0,0,0,0,0
0.9999999,47,0,0.022325709,7300.0,2,1,0,0,1,1
0.003723074,59,0,0.112115732,1658.0,3,0,0,0,0,0
0.014574309,87,0,0.006242197,1601.0,3,0,0,0,0,0
0.022237736,69,0,0.005114668,6060.0,2,0,0,0,0,0
0.9999999,32,0,244.0,0.0,2,0,0,0,1,0
0.0,39,4,0.339529851,10166.0,13,0,2,0,1,0
0.000181448,73,0,0.158613795,3000.0,6,0,0,0,0,0
0.447390932,46,0,0.378468461,12000.0,9,0,2,0,0,0
0.039878317,29,0,0.026086957,1494.0,3,0,0,0,0,0
0.384329691,37,1,0.174006189,4200.0,10,0,0,0,0,0
0.0,49,0,0.465512685,7567.0,9,0,3,0,1,0
1.074616922,27,0,0.13064133,2946.0,3,1,0,1,0,0
0.354203523,59,0,0.237746891,4100.0,7,1,0,0,0,1
0.005278099,56,0,0.286185691,6666.0,6,0,1,0,0,0
0.03104144,42,0,0.005856306,7000.0,3,0,0,0,2,0
0.9999999,48,0,0.0,0.0,0,0,0,0,0,0
0.699471504,49,3,0.049985718,3500.0,4,2,0,0,2,1
0.054274782,66,0,1343.0,0.0,10,0,1,0,0,0
0.9999999,53,0,0.472260341,5100.0,5,0,1,1,2,0
0.179056117,65,0,1.572674419,1031.0,12,0,1,0,0,0
0.9999999,47,0,1924.0,0.0,4,0,2,0,0,0
0.089049265,33,0,0.246293888,3844.0,8,0,1,0,2,0
0.9999999,42,0,0.038493584,6000.0,1,0,0,0,0,0
0.01071352,59,0,4.0,0.0,3,0,0,0,0,0
0.544887106,34,0,0.780870807,1400.0,8,0,0,0,0,0
0.212832403,39,0,0.175936436,5285.0,5,0,0,0,2,0
0.916016797,33,1,0.297907795,5400.0,8,0,1,0,2,0
0.79241517,32,1,0.007762879,1416.0,1,0,0,0,0,0
0.011590227,65,0,0.281143771,5000.0,10,0,2,0,2,0
0.977513678,36,0,0.698366252,4100.0,13,0,2,0,0,0
0.546382979,30,0,0.829894434,4167.0,6,0,2,0,2,1
0.134609918,52,0,0.453318745,2741.0,23,0,1,0,0,0
0.062468537,43,0,0.47082525,6700.0,8,0,3,0,1,0
0.147911047,53,0,0.268263416,20833.0,22,0,3,0,1,0
0.890125989,46,0,0.252974703,10000.0,3,0,2,0,3,0
0.492262577,43,0,0.355824264,12404.0,13,0,1,0,4,0
0.167715316,36,0,0.101930287,7200.0,17,1,0,0,1,0
0.001849908,68,1,6.0,0.0,9,1,0,0,0,0
0.157760249,32,0,1.025867137,1700.0,7,0,1,0,1,0
0.268726952,34,0,0.357919715,5056.0,5,0,2,0,0,0
0.363527295,60,0,0.434195355,6070.0,7,0,2,0,0,0
0.751975743,31,0,0.40941217,5800.0,12,0,1,0,3,0
0.816749485,61,0,0.211243992,8946.0,4,0,1,0,1,0
0.105145758,62,0,0.010664297,4500.0,8,0,0,0,0,0
0.421819025,51,0,0.15275201,3233.0,7,0,0,0,0,0
0.975819577,24,0,0.36102436,1600.0,5,0,0,0,0,0
0.074872678,63,0,0.175487465,14000.0,11,0,1,0,0,0
0.145782779,61,0,1211.0,0.0,8,0,1,0,0,0
0.014187457,48,0,0.316725979,34000.0,9,0,4,0,2,0
0.9999999,26,0,0.129429317,2680.0,1,0,0,0,0,0
0.330179608,59,0,0.554445554,1000.0,6,0,0,0,0,0
0.091680994,58,0,0.150707692,16249.0,11,0,1,0,0,0
0.9999999,38,0,693.0,0.0,3,8,0,0,0,1
0.002560578,57,0,0.04458357,5270.0,4,0,0,0,0,0
0.376896585,57,0,1813.0,0.0,4,0,1,0,0,0
0.676460422,41,0,0.25087189,4300.0,6,0,0,0,0,0
0.019473081,59,0,0.340119978,5500.0,9,0,1,0,0,0
0.530342645,37,0,0.365735953,2900.0,6,0,1,0,1,1
0.181148361,36,2,0.37139228,14170.0,7,0,2,0,2,0
0.979661402,46,1,0.56095936,1500.0,4,2,0,0,3,0
0.308857301,31,0,0.07447646,6350.0,8,1,0,1,0,0
0.007508181,63,0,0.00259948,5000.0,16,0,0,0,0,0
0.696340532,63,0,0.443311338,5000.0,4,0,1,0,0,0
0.392200181,43,0,0.151169766,3333.0,3,0,0,0,3,0
0.05864212,51,0,0.528329872,3370.0,8,0,1,0,0,0
0.936544563,53,1,0.510992056,5412.0,5,1,2,0,0,0
0.0,78,0,38.0,0.0,3,0,0,0,0,0
0.413663015,54,1,0.923819373,2900.0,5,0,1,0,0,0
0.9999999,53,2,0.653068221,5833.0,8,3,2,1,0,0
0.0066477,33,0,0.063989335,6000.0,6,0,0,0,3,0
0.0,52,0,0.155467154,9300.0,7,0,1,0,2,0
0.003114197,57,0,0.408124882,5316.0,6,0,2,0,1,0
0.030564885,56,0,0.450873272,12080.0,10,0,3,0,1,0
0.051529898,45,0,0.292495116,8700.0,5,0,1,0,0,0
0.198526716,46,0,1.261477046,500.0,7,0,0,0,2,0
0.5291814,58,0,0.13167035,3166.0,9,0,0,0,0,0
0.508427769,27,0,1.398294762,820.0,7,0,0,0,0,0
0.093793236,63,0,0.168834007,9150.0,7,0,1,0,0,0
0.737454168,47,0,0.530142381,3300.0,6,0,1,0,0,0
0.01424155,73,0,0.171049137,7529.0,13,0,0,0,0,0
0.516438611,36,0,0.162408354,4500.0,7,0,0,0,2,0
0.0,33,0,0.338707662,8000.0,7,0,1,0,2,0
0.0,35,0,1.063587283,3333.0,13,0,1,0,0,0
0.402725362,49,0,0.360120732,5300.0,10,0,1,0,0,0
0.18910676,64,0,2097.0,0.0,13,0,2,0,0,0
0.233417059,38,0,0.480723084,6250.0,11,0,1,0,2,0
0.960418663,80,0,2395.0,0.0,6,0,0,1,0,1
0.0,80,0,0.826263172,3700.0,13,0,2,0,0,0
0.620552765,52,1,0.982363316,1700.0,13,0,1,0,1,0
0.165188582,54,0,0.837085171,4308.0,8,0,2,0,0,0
0.0,44,0,0.0,3016.0,1,0,0,0,0,0
0.822967109,69,0,1225.0,0.0,4,1,0,0,0,0
0.0,42,0,0.089565031,4666.0,6,0,1,0,0,0
0.055831472,60,0,0.21440846,7564.0,6,0,1,0,1,0
0.073489223,48,0,0.95201371,2333.0,20,0,1,0,0,0
0.499651244,32,0,0.125349487,4291.0,6,0,0,0,0,0
0.03721824,66,0,1.044145873,2083.0,10,0,2,0,0,0
0.052625377,54,0,0.631905408,10317.0,16,0,4,0,0,0
0.713269879,38,0,0.519469585,4750.0,9,0,1,0,2,0
0.042353984,56,0,0.33295838,8000.0,18,0,1,0,2,0
0.009289666,47,0,0.500357092,7000.0,15,0,1,0,0,0
0.094527112,70,0,2104.0,0.0,10,0,2,0,0,0
0.075686053,66,0,0.108600721,15800.0,28,0,1,0,1,0
0.538073669,53,0,0.406379681,20000.0,9,0,1,1,1,1
0.9999999,25,0,0.427350427,350.0,1,0,0,0,0,0
0.9999999,46,0,0.165834166,1000.0,2,2,0,0,0,0
0.401915785,56,3,0.314114314,6000.0,14,0,1,0,0,0
0.014817134,62,0,0.005998081,4167.0,3,0,0,0,0,0
0.94863119,28,0,0.107485605,2083.0,4,0,0,0,0,0
0.0,67,0,0.0,1600.0,1,0,0,0,0,0
0.021889948,62,0,0.134253749,4200.0,12,0,1,0,0,0
0.588117653,35,0,1.348260696,2500.0,7,0,1,0,4,0
0.9999999,34,0,0.403844017,9000.0,3,0,1,0,0,0
0.00800189,39,0,453.0,0.0,19,0,0,0,0,0
0.004210457,45,0,0.189566837,4293.0,6,0,1,0,1,0
0.293848654,51,0,0.660267946,5000.0,12,0,1,0,0,0
0.9999999,40,0,0.207130125,8414.0,3,0,2,0,0,0
0.9999999,59,0,0.435009998,6500.0,5,0,2,0,0,0
0.013002135,42,0,0.294794095,6434.0,9,0,2,0,3,0
0.941670555,32,3,0.187953012,4000.0,10,0,0,1,0,1
0.066644452,32,0,0.315812027,7000.0,5,0,1,0,2,0
0.00695993,51,0,0.470493418,11166.0,14,0,2,0,2,0
0.0,43,4,1.809095216,2110.0,12,0,2,0,3,0
0.0,51,0,0.0,4804.0,6,0,0,0,1,0
0.037761916,50,0,0.307238168,20833.0,13,0,2,0,1,0
0.672947694,41,0,0.846752771,10916.0,20,0,4,0,0,0
0.002140774,75,0,0.096807415,7767.0,7,0,1,0,0,0
0.069501958,55,0,0.293830247,8800.0,22,0,2,0,0,0
0.059715375,75,0,0.115288471,10000.0,7,0,1,0,1,0
0.9999999,67,1,0.250423012,6500.0,3,1,1,2,1,1
0.197016377,29,0,0.085565883,7315.0,3,0,1,0,2,0
0.046016783,60,0,0.097461929,5909.0,7,0,1,0,0,0
0.830931312,66,0,0.671726755,6850.0,26,0,2,0,2,0
0.9999999,27,0,0.138793694,2917.0,5,0,0,0,0,0
0.101629764,81,0,0.480740959,3400.0,18,0,0,0,0,0
0.04633123,66,0,89.0,0.0,7,0,0,0,0,0
0.161511241,75,0,0.128205128,4523.0,9,0,0,0,0,0
0.199065577,33,0,0.519843101,4333.0,11,0,3,0,2,0
0.0,58,0,1.067173131,2500.0,12,0,1,0,0,0
0.035182632,65,0,0.157450655,6636.0,6,0,1,0,1,0
0.140140855,37,0,0.594982079,3905.0,5,0,2,0,0,0
0.256031298,41,0,2027.0,0.0,12,0,2,0,0,0
0.807407704,43,0,0.648087687,4287.0,10,0,1,0,2,0
0.096246544,35,0,0.142716535,2031.0,14,0,0,0,0,0
0.0,41,0,0.0,4170.0,3,0,0,0,0,0
0.369776562,57,0,2002.0,0.0,12,0,2,0,0,0
0.00991132,73,0,0.28870489,6400.0,14,0,1,0,0,0
0.564824622,39,6,0.4861167,2484.0,15,0,0,1,0,1
0.887186091,60,0,0.138653462,10500.0,7,0,0,0,0,0
0.03222829,58,0,0.004643963,2583.0,3,0,0,0,1,0
0.0,49,0,0.378843099,10700.0,13,0,2,0,2,0
0.532566626,60,0,0.831224582,4425.0,14,0,1,0,0,0
0.0,77,0,1366.0,0.0,4,0,1,0,0,0
0.79114135,48,1,0.501687873,11552.0,6,0,4,0,0,0
0.141790492,38,0,0.688263525,4583.0,14,0,2,0,0,0
0.576917583,54,2,0.506075334,6583.0,7,1,1,0,1,0
0.436205104,32,0,0.392570063,4602.0,10,0,2,1,1,0
0.010443618,51,0,0.069172331,2500.0,8,0,1,0,0,0
0.897047336,26,0,0.367316342,2000.0,14,0,0,0,0,0
0.917526598,44,0,1.852144173,3800.0,13,1,7,1,1,1
0.036141566,65,0,1190.0,0.0,9,0,1,0,0,0
0.083693738,72,0,0.150739704,2500.0,29,0,0,0,0,0
0.593673302,46,1,0.671255368,7917.0,20,0,2,0,1,0
0.320042708,47,0,0.384873597,9532.0,17,0,2,0,1,0
0.093357729,39,0,0.578147496,6250.0,10,0,2,0,1,0
0.228962012,49,0,0.054702237,11132.0,6,0,0,0,0,0
0.9999999,48,3,0.196845146,4500.0,3,0,0,0,4,0
0.070110701,56,0,0.410285714,5249.0,8,0,1,0,0,0
0.049511093,79,0,0.09115984,7250.0,7,0,1,0,0,0
0.96270252,54,1,0.169832155,13583.0,15,2,0,1,0,1
0.428103981,54,1,0.041947273,43506.0,7,1,1,1,1,0
0.042404971,60,0,0.01059894,10000.0,9,0,0,0,0,0
0.001935421,86,0,0.000488759,2045.0,1,0,0,0,0,0
0.38164714,65,0,0.668765593,8416.0,24,0,3,0,0,0
0.074355797,36,0,149.4230769,25.0,8,0,2,0,0,0
0.003034911,62,0,0.295764406,5500.0,20,0,1,0,0,0
8.26e-05,40,0,0.245719285,8000.0,9,0,1,0,0,0
0.704338908,28,0,0.713254999,4850.0,12,0,1,0,1,0
0.183023342,58,0,0.376174922,15000.0,4,0,2,0,2,0
0.765936329,52,0,1.474639616,1872.0,14,0,1,0,0,0
0.0,62,0,0.376233791,5166.0,19,0,2,0,0,0
0.100259808,65,0,0.342049606,5200.0,8,0,2,0,0,0
0.015073151,89,0,0.356357928,4458.0,15,0,1,0,0,0
0.216164844,63,0,0.259771705,2890.0,11,1,0,0,0,0
0.313236722,54,0,0.85850902,4600.0,15,0,2,0,0,0
0.303080099,40,0,0.241652518,5300.0,11,0,0,0,1,0
0.233906437,24,0,0.020706456,820.0,2,0,0,0,0,0
0.908288187,50,6,0.484747501,3900.0,11,0,0,1,0,0
0.239655193,42,1,0.413862046,3000.0,20,0,0,0,0,0
0.280622745,32,0,0.613341865,6250.0,8,0,2,0,0,0
0.557826908,27,0,0.076852023,5412.0,4,0,0,1,0,1
0.061590311,31,0,0.642264519,4097.0,3,0,1,0,0,0
0.806193806,37,0,0.595997361,4546.0,12,1,1,0,2,1
0.07155697,56,0,1426.0,0.0,11,0,1,0,0,0
0.020310415,67,0,0.189691593,7100.0,11,0,2,0,2,0
0.0,44,0,0.254985001,11333.0,6,0,2,0,0,0
0.206670567,52,0,0.814796425,12083.0,27,0,2,0,1,0
0.9999999,39,1,0.116624615,3566.0,1,0,0,0,3,0
0.396984417,59,0,0.343923573,4500.0,16,0,1,0,0,0
0.11337742,35,0,0.250039994,6250.0,6,0,2,0,0,0
0.057858952,77,0,0.074177098,2156.0,2,0,0,0,0,0
0.283205451,37,0,1375.0,0.0,6,0,2,0,0,0
0.047702369,59,1,2202.0,0.0,20,0,1,0,0,1
0.166016194,45,0,0.02729727,10000.0,6,0,0,0,1,0
0.902408675,51,2,0.713235294,1767.0,8,0,1,1,1,1
0.001898686,93,0,2.0,0.0,9,0,0,0,0,0
0.548679206,48,0,0.199205448,3523.0,2,0,0,0,0,0
0.166899083,59,0,3.590341382,1200.0,12,0,1,0,0,0
0.9999999,45,0,4.026973027,1000.0,4,0,1,0,2,0
0.55692997,46,3,0.621189405,2000.0,9,0,1,3,0,0
0.595884991,47,0,0.421606581,8265.0,11,0,7,0,0,0
0.326699998,63,0,0.169380177,3500.0,11,0,0,0,1,0
0.141917705,44,0,0.112071535,3354.0,6,0,0,0,1,0
0.648226066,34,0,0.27063879,12100.0,12,0,2,0,0,1
1.109094545,80,0,0.482974071,3200.0,5,0,0,1,1,0
0.822052353,52,0,0.478036606,6009.0,9,0,1,0,2,1
0.001225713,66,0,447.0,0.0,15,0,1,0,0,0
0.9999999,58,0,1991.0,0.0,5,2,1,0,0,1
0.161572711,55,0,0.26802097,1525.0,5,0,0,0,1,0
0.304686942,57,0,0.909650135,2600.0,14,0,1,0,0,0
0.009620951,80,0,222.0,0.0,7,0,0,1,0,0
0.189993624,33,0,0.546340304,4207.0,7,0,1,0,0,0
0.666388935,40,0,2356.0,0.0,6,0,2,0,0,0
0.02840072,56,0,0.583015994,2625.0,18,0,2,0,0,0
0.574609922,51,1,0.548752433,5650.0,5,0,1,0,4,0
0.089636455,51,0,0.495049505,6261.0,15,0,1,0,0,0
0.010973577,49,0,0.252282556,2080.0,4,0,0,0,0,0
0.29667103,49,0,0.806735914,6353.0,9,0,2,0,4,0
0.038152464,53,0,0.654384462,3500.0,21,0,2,0,0,0
0.03855417,58,0,1999.0,0.0,8,0,1,0,0,0
0.610529228,36,0,0.131657974,6326.0,5,0,1,0,1,0
0.16194227,65,0,0.145425167,4950.0,6,0,1,0,0,0
0.9999999,31,0,0.471128341,4900.0,3,0,2,0,0,0
0.001685666,32,0,0.012278548,5700.0,3,0,0,0,0,0
0.0,75,0,8.0,0.0,4,0,0,0,0,0
0.011240992,44,1,9.0,0.0,3,0,0,0,0,0
0.392434306,61,0,0.415485693,18416.0,12,0,2,0,1,0
0.015433205,52,0,1802.0,0.0,13,0,2,0,2,0
0.215571137,51,0,2012.0,0.0,6,0,2,0,0,0
0.119141267,73,0,0.437730928,4600.0,16,0,1,0,1,0
2.237855855,60,6,2597.0,1.0,16,1,2,1,4,0
0.038763267,37,0,1047.0,0.0,5,0,1,0,0,0
0.41522711,39,0,0.388875395,4116.0,9,0,0,0,0,0
0.178570536,42,0,0.518827058,3000.0,7,0,1,0,0,0
0.150989059,60,0,0.355881373,3000.0,11,0,1,0,0,0
0.052919795,57,0,100.0,0.0,7,0,0,0,0,0
0.012984691,62,0,568.0,0.0,13,0,0,0,0,0
0.688629504,56,1,0.498662591,7850.0,14,0,2,0,2,0
0.003235199,68,1,0.187283682,7800.0,8,0,1,0,0,0
0.0,41,0,0.852315954,4468.0,7,1,2,0,1,1
0.120473023,35,1,1375.5,1.0,6,0,1,0,2,0
0.022762559,51,0,0.177101715,14166.0,8,0,2,0,1,0
0.504367961,37,1,0.135341031,8400.0,4,0,1,0,1,0
0.922589784,45,0,0.313124584,1500.0,3,0,0,0,2,0
0.395368116,38,0,0.257771142,7366.0,8,0,1,0,1,0
0.11599275,47,1,914.0,0.0,4,0,1,0,0,0
0.00133353,53,0,0.512688574,8550.0,24,0,5,1,0,1
0.288223031,59,0,2121.0,0.0,10,0,1,0,2,0
0.007271405,29,0,0.897169811,2119.0,7,0,2,0,0,0
0.898426633,65,1,0.258862741,9900.0,10,0,2,0,0,0
0.0,65,0,0.0,0.0,5,0,0,0,0,0
0.401804235,49,0,0.309302102,20833.0,25,0,6,0,4,0
0.637436156,34,0,893.0,1.0,11,0,2,0,2,1
0.0,81,0,0.000706215,5663.0,5,0,0,0,0,0
0.263957508,61,0,0.364147408,1600.0,17,0,0,0,0,0
0.010675933,70,0,0.14212375,3700.0,8,0,1,0,0,0
0.920083071,39,0,0.432241194,6500.0,6,0,1,0,0,0
0.042638054,62,0,0.570276216,4090.0,13,0,2,0,0,0
0.035774347,50,0,0.221871382,9500.0,11,0,1,0,0,0
0.42362503,54,0,0.389566222,15583.0,16,0,2,0,5,0
0.790500913,39,1,0.776838966,4023.0,11,0,1,0,0,0
0.962075848,69,0,0.004027618,3475.0,1,0,0,0,0,0
0.220901999,40,0,0.163870046,2800.0,11,1,0,0,0,0
0.0,56,0,0.002713898,7000.0,7,0,0,1,0,1
0.698565194,38,0,0.406850192,3123.0,9,0,0,0,3,0
0.005101892,63,0,0.236409081,4800.0,6,0,1,0,0,0
0.0,29,0,0.200499688,1600.0,4,0,0,0,0,0
0.9999999,36,1,0.299729223,4800.0,5,2,1,0,3,1
0.064407319,82,0,0.08852266,8494.0,5,0,0,0,1,0
0.984007996,62,1,2358.0,0.0,4,0,2,0,0,0
0.057697115,77,0,2002.0,0.0,3,0,1,0,0,0
0.634850166,28,0,0.119330691,2270.0,2,0,0,0,2,0
0.9999999,34,0,0.127229955,5100.0,4,0,0,0,2,0
0.929375855,51,0,0.361541649,12064.0,10,0,2,0,0,0
0.957251781,40,1,0.578067597,5443.0,12,0,1,0,2,0
0.135997307,47,1,0.202137998,11318.0,19,0,1,0,4,0
0.002582347,46,0,0.152447734,7700.0,7,0,1,0,0,0
0.104344665,64,0,1890.0,0.0,4,0,1,0,0,0
0.585352562,70,0,1.840672197,4700.0,32,0,7,0,0,0
